TIME,QUATERNION_0,QUATERNION_1,QUATERNION_2,QUATERNION_3
1169232000,0.6162161456459108,-0.7875770830914299,4.625471712132473e-06,-3.619062072065869e-06
1169240000,0.614161172676879,-0.7891806218960024,0.0,0.0
1169248000,0.6120261718786926,-0.7908375085537567,0.0,0.0
1169256000,0.6100337599332956,-0.7923754234614682,-4.748004660611644e-06,3.6553924434464478e-06
1169264000,0.6078853761397779,-0.7940247914740453,0.0,0.0
1169272000,0.6059042563563956,-0.7955375742812517,-4.766952631971355e-06,3.630647983120456e-06
1169280000,0.6037090263750972,-0.7972047487548771,-4.776942533142505e-06,3.6174939126209103e-06
1169288000,0.6017250398137214,-0.7987033093867021,-4.785922080782979e-06,3.6056056369865507e-06
1169296000,0.5995498158995005,-0.8003374402430985,0.0,0.0
1169304000,0.597524344358337,-0.8018507703426738,0.0,0.0
1169312000,0.5953599830655322,-0.8034590783159427,-4.814419195120757e-06,3.567465484969417e-06
1169320000,0.5932251386822763,-0.8050366046341629,4.728012180534985e-06,-3.484034968526614e-06
1169328000,0.5912017270810732,-0.8065237243010592,-4.832782906298082e-06,3.542548736910804e-06
1169336000,0.5890102429838748,-0.8081255679816004,4.746153785833228e-06,-3.4592807174937883e-06
1169344000,0.5870136244877041,-0.8095770529294314,-4.851078802572302e-06,3.5174531445392373e-06
1169352000,0.584808562898864,-0.8111713411630493,-4.860631961011401e-06,3.5042401619166664e-06
1169360000,0.5827844653250801,-0.8126267695929881,1.4459856360860665e-05,-1.0370049293554987e-05
1169368000,0.5806160304898401,-0.8141775144916056,4.781697109764758e-06,-3.4099811717472554e-06
1169376000,0.5784967687716327,-0.815684674687946,0.0,0.0
1169384000,0.5764370551982101,-0.8171415552757736,-4.896406170549896e-06,3.454077125050361e-06
1169392000,0.5742118586783715,-0.8187067489514444,-1.9623131780662993e-05,1.3762968226775165e-05
1169400000,0.5721596090567395,-0.8201422936076637,0.0,0.0
1169408000,0.5699016452683417,-0.8217129150259457,0.0,0.0
1169416000,0.567861570116889,-0.823124071561743,0.0,0.0
1169424000,0.5656795043143099,-0.8246251866143288,0.0,0.0
1169432000,0.5634634472732784,-0.8261409949593477,4.8519591090918346e-06,-3.309243364411902e-06
1169440000,0.5613880606258406,-0.8275526843571699,0.0,0.0
1169448000,0.5591591847259074,-0.8290603151171609,4.869104393151674e-06,-3.2839642583003994e-06
1169456000,0.5571208144419432,-0.83043145279964,1.477667235973277e-05,-9.91339105960178e-06
1169464000,0.5548941578527314,-0.8319209539051265,4.885905039179142e-06,-3.2589155848728747e-06
1169472000,0.5527638083554135,-0.833337969873201,9.861309033644673e-06,-6.541133290298148e-06
1169480000,0.5506645149792903,-0.8347266570217002,0.0,0.0
1169488000,0.5483915720639266,-0.836221671382209,0.0,0.0
1169496000,0.5463756251088778,-0.8375402535322606,0.0,0.0
1169504000,0.5441156668621008,-0.8390102151197038,0.0,0.0
1169512000,0.5421230980261971,-0.8402990815456403,9.943683383429888e-06,-6.415216391407935e-06
1169520000,0.5404855875186967,-0.8413532727344368,-1.0082966925418567e-05,6.477300890391343e-06
1169528000,0.5387952615019014,-0.8424367431140485,4.947664689835417e-06,-3.164366122647508e-06
1169536000,0.537431557347948,-0.8433073694728358,-3.5372350538734805e-05,2.2542453825552772e-05
1169544000,0.5362536858269175,-0.8440568603710357,-2.528842043640894e-05,1.6066463415514206e-05
1169552000,0.5357478661418006,-0.8443780097503847,-2.0238432111677178e-05,1.2841045944685439e-05
1169560000,0.5355557568339846,-0.8444998691675634,-4.0482705809307596e-05,2.5672882779439996e-05
1169568000,0.5358085275661415,-0.844339517992485,-1.0118754760497915e-05,6.421249951578752e-06
1169576000,0.536380180707835,-0.8439764816650986,9.98719991613253e-06,-6.347257550603337e-06
1169584000,0.5373205612290547,-0.8433780969058076,9.980118927091205e-06,-6.358385548203614e-06
1169592000,0.5384368793935674,-0.8426658452606735,9.971690493686856e-06,-6.371595504785582e-06
1169600000,0.5398702787066938,-0.8417482293379057,2.019594321688643e-05,-1.2953029318304789e-05
1169608000,0.5414328617402845,-0.8407439897065729,0.0,0.0
1169616000,0.5432302611300337,-0.8395837559484839,9.935218574398914e-06,-6.428318011533614e-06
1169624000,0.5452462436916283,-0.8382759292739698,9.919742400906195e-06,-6.452174151257268e-06
1169632000,0.5474193461018284,-0.8368584465209432,0.0,0.0
1169640000,0.5498689880732898,-0.8352509179613372,0.0,0.0
1169648000,0.5521142037501892,-0.8337684965727975,9.866403673497217e-06,-6.533446190953842e-06
1169656000,0.5547344034491607,-0.8320274867671023,4.475908509931008e-05,-2.9842048209215147e-05
1169664000,0.5573146292718015,-0.8303013920929406,3.9717226333655234e-05,-2.6658983690307464e-05
1169672000,0.5598840956080319,-0.8285709349919347,5.9586678892667806e-05,-4.0264064805063726e-05
1169680000,0.5622055190688673,-0.8269975513929287,5.4347053865327346e-05,-3.694595416486658e-05
1169688000,0.5643938474734652,-0.825505650957237,5.9366238990932506e-05,-4.058838361102545e-05
