TIME,QUATERNION_0,QUATERNION_1,QUATERNION_2,QUATERNION_3
1169232000,0.6162160169578168,-0.7875771837795652,4.625472303477919e-06,-3.619061316275546e-06
1169240000,0.6141421032125604,-0.7891954618861242,0.0,0.0
1169248000,0.6120640021579957,-0.7908082303961798,0.0,0.0
1169256000,0.6099955957333103,-0.7924048038408517,-4.748180711223655e-06,3.6551637591712503e-06
1169264000,0.6079567061762853,-0.7939701779130511,0.0,0.0
1169272000,0.6058516195615199,-0.7955776612240805,-4.767192837542786e-06,3.6303325773923254e-06
1169280000,0.6037854249972097,-0.7971468876719231,-4.7765958228794155e-06,3.617951701950455e-06
1169288000,0.6016721935722035,-0.7987431198114369,-4.786160629426192e-06,3.6052889762300536e-06
1169296000,0.5995736949827423,-0.8003195513572948,0.0,0.0
1169304000,0.5974857238079633,-0.8018795482151133,0.0,0.0
1169312000,0.5953550310165909,-0.8034627477408823,-4.814441182736979e-06,3.5674358117226753e-06
1169320000,0.5932636482196064,-0.8050082258378919,4.727845510729332e-06,-3.4842611365797376e-06
1169328000,0.5911294090474362,-0.8065767302143818,-4.833100523826396e-06,3.5421153989366716e-06
1169336000,0.5890634459491474,-0.8080867877969689,4.745926028257677e-06,-3.459593180636956e-06
1169344000,0.5869163387207461,-0.809647584635889,-4.851501436668547e-06,3.516870197035755e-06
1169352000,0.5848376321482885,-0.8111503830901381,-4.8605063778283364e-06,3.504414348202184e-06
1169360000,0.5827408561726475,-0.8126580426172774,1.4460412832116737e-05,-1.0369273313604794e-05
1169368000,0.5805914718657496,-0.8141950274733136,4.78179996420685e-06,-3.409836937965625e-06
1169376000,0.5785113177229589,-0.8156743561412517,0.0,0.0
1169384000,0.5763486670196067,-0.8172038998859569,-4.8967797466237486e-06,3.453547492919523e-06
1169392000,0.574246110084702,-0.8186827251616475,-1.9622555967658328e-05,1.3763789179895382e-05
1169400000,0.5720811488406063,-0.8201970245869049,0.0,0.0
1169408000,0.56994095257039,-0.8216856519272785,0.0,0.0
1169416000,0.5678021692088298,-0.8231650482386552,0.0,0.0
1169424000,0.5656546305597276,-0.8246422490549087,0.0,0.0
1169432000,0.563478182732225,-0.8261309445543706,4.851900082661387e-06,-3.3093299063517153e-06
1169440000,0.5613233745816247,-0.8275965618272572,0.0,0.0
1169448000,0.5591988435149046,-0.829033565892902,4.868947293887631e-06,-3.284197175954534e-06
1169456000,0.5570608862363943,-0.8304716543681053,1.4777387705236069e-05,-9.912324698909976e-06
1169464000,0.554894021918963,-0.8319210445734048,4.885905571677566e-06,-3.258914786528415e-06
1169472000,0.5527686722085197,-0.8333347435963524,9.861270855481453e-06,-6.541190846728201e-06
1169480000,0.5505846596717614,-0.8347793316404825,0.0,0.0
1169488000,0.5484365906029488,-0.8361921466312714,0.0,0.0
1169496000,0.5462955006627731,-0.8375925178483928,0.0,0.0
1169504000,0.5441457337883168,-0.8389907153240579,0.0,0.0
1169512000,0.5421027933872516,-0.8403121808362098,9.943838393950347e-06,-6.4149761163614406e-06
1169520000,0.5405258343823871,-0.8413274167775602,-1.0082657061813752e-05,6.477783217861377e-06
1169528000,0.5389214833126338,-0.8423560024061193,4.947190496428116e-06,-3.1651074283908204e-06
1169536000,0.5375680283089767,-0.8432203823323023,-3.5368701881390286e-05,2.254817807135757e-05
1169544000,0.53651180422591,-0.843892814893351,-2.5283505541210343e-05,1.6074196788587235e-05
