TIME,QUATERNION_0,QUATERNION_1,QUATERNION_2,QUATERNION_3
1100648000,0.7071113725067079,-0.707102189608073,-1.2711105840997432e-05,1.2711270915859574e-05
1100656000,0.7071071020269447,-0.7071064603206159,-4.2370632275347795e-06,4.2370670727128964e-06
1100664000,0.7071324725808302,-0.7070810886302736,-1.2710726522751643e-05,1.2711650217860566e-05
1100672000,0.7071156430622343,-0.7070979189712939,-1.2711029070600017e-05,1.2711347684796361e-05
1100680000,0.7071071298808422,-0.7071064322635803,-1.271118210839413e-05,1.2711194648995727e-05
1100688000,0.7071239826062565,-0.7070895793229888,-4.236962074655682e-06,4.2371682230854016e-06
1100696000,0.7071240723402595,-0.7070894895084396,-8.47391953780996e-06,8.474333986247643e-06
1100704000,0.7071325851653281,-0.707080975859847,-1.6947635019093352e-05,1.694887201415154e-05
1100712000,0.7071198575932077,-0.7070937041318323,-1.6947940096044067e-05,1.6948566953975498e-05
1100720000,0.7071283148644684,-0.707085246751278,-8.473868691653513e-06,8.474384829612333e-06
1100728000,0.7071027746161669,-0.7071107876352096,8.36759904142577e-06,-8.367504219324855e-06
1100736000,0.7071239876711064,-0.7070895742832821,0.0,0.0
1100744000,0.707111287785254,-0.707102274330617,-1.2711107363998265e-05,1.2711269392878338e-05
1100752000,0.7071028584218312,-0.7071107037010027,-1.2711258893184173e-05,1.2711117863817597e-05
1100760000,0.7071197451082378,-0.7070938170017861,-4.236987467314369e-06,4.23714283150996e-06
1100768000,0.707107129982398,-0.707106432365136,-4.237063060022329e-06,4.237067240225188e-06
1100776000,0.7071027746656754,-0.7071107876847187,0.0,0.0
1100784000,0.7071283428571676,-0.7070852188330419,-4.236935946098463e-06,4.2371943502102885e-06
1100792000,0.7071156427194789,-0.7070979186285472,-2.5422061672582085e-05,2.542269890106329e-05
1100800000,0.7071241281863494,-0.7070894335326663,-1.2710876533512609e-05,1.2711500216229988e-05
1100808000,0.7071156151071174,-0.7070979469271104,-1.2711029573143136e-05,1.2711347182265815e-05
1100816000,0.7070944009095723,-0.707119160840552,-1.6948550253894303e-05,1.69479567967265e-05
1100824000,0.7071283149025529,-0.7070852467893604,-4.236936113615939e-06,4.237194182703022e-06
1100832000,0.7071155303861719,-0.7070980316501626,-1.2711031096153109e-05,1.2711345659293718e-05
1100840000,0.7071156430622343,-0.7070979189712939,-1.2711029070600017e-05,1.2711347684796361e-05
1100848000,0.7071325574140003,-0.7070810040194374,0.0,0.0
1100856000,0.707111287899505,-0.7071022744448666,0.0,0.0
1100864000,0.7071113158420982,-0.7071022464765271,-4.237037977696406e-06,4.237092322377885e-06
1100872000,0.7071198297905942,-0.7070937322401462,-8.47397038366135e-06,8.47428314257788e-06
1100880000,0.7071239876584116,-0.7070895742705878,-4.236962044381114e-06,4.237168253358495e-06
1100888000,0.7071239874679898,-0.7070895740801753,-1.6947841105107423e-05,1.6948665940672734e-05
1100896000,0.7071028026212997,-0.7071107597294101,0.0,0.0
1100904000,0.7071112598299649,-0.7071023022862613,-1.2711107866538292e-05,1.2711268890344697e-05
1100912000,0.7071028025070502,-0.707110759615159,-1.2711259898315779e-05,1.2711116858674761e-05
1100920000,0.7071156430622343,-0.7070979189712938,-1.2711029070600017e-05,1.2711347684796363e-05
1100928000,0.7071239874679899,-0.7070895740801751,-1.6947841105107413e-05,1.6948665940672738e-05
1100936000,0.7071198297905943,-0.7070937322401462,-8.47397038366135e-06,8.47428314257788e-06
1100944000,0.707107017304979,-0.7071065450426482,-4.237063735198941e-06,4.237066565049135e-06
1100952000,0.7071326132721133,-0.7070809480556878,-8.473817175118351e-06,8.474436342696696e-06
1100960000,0.7071112877852539,-0.707102274330617,-1.2711107363998262e-05,1.2711269392878336e-05
1100968000,0.707111287785254,-0.707102274330617,-1.2711107363998265e-05,1.2711269392878338e-05
1100976000,0.7071071578997669,-0.7071064043715718,-8.474122249335592e-06,8.474131279787024e-06
1100984000,0.7071112599315214,-0.7071023023878165,-4.237038312723283e-06,4.237091987355278e-06
1100992000,0.7071112598934378,-0.7071023023497333,-8.474073089782921e-06,8.474180439002124e-06
1101000000,0.7071197730631913,-0.7070937890458067,-4.236987299798925e-06,4.237142999019256e-06
1101008000,0.7071114005254652,-0.7071021617158963,-8.474071404395379e-06,8.474182124367983e-06
1101016000,0.7071113725714497,-0.7071021896728144,8.367497297394768e-06,-8.367605963271687e-06
1101024000,0.7071325573632206,-0.7070810039686614,-8.473817845192007e-06,8.474435672671942e-06
1101032000,0.7071324117213911,-0.7070811496972492,-4.2369115633688445e-06,4.237218731312637e-06
1101040000,0.7071029151851407,-0.7071106469383184,-1.2711257872799144e-05,1.2711118884213865e-05
1101048000,0.7071112599315215,-0.7071023023878165,-4.237038312723283e-06,4.23709198735528e-06
1101056000,0.7071156152213691,-0.7070979470413591,0.0,0.0
1101064000,0.7071283148644684,-0.707085246751278,-8.473868691653513e-06,8.474384829612333e-06
1101072000,0.7071029152486128,-0.7071106470017912,-8.474173093970737e-06,8.474080434900992e-06
1101080000,0.7071156431637914,-0.7070979190728482,-4.237012047395912e-06,4.2371182521871115e-06
1101088000,0.7071114003731304,-0.7071021615635635,-1.6948142807573693e-05,1.694836424751889e-05
1101096000,0.7071198856370199,-0.7070936762647078,-1.2710952802285108e-05,1.2711423950741979e-05
1101104000,0.7071198297905944,-0.707093732240146,-8.473970383661348e-06,8.47428314257788e-06
1101112000,0.7070944298064662,-0.7071191321223884,-1.2711410405310538e-05,1.2710966348204195e-05
