TIME,QUATERNION_0,QUATERNION_1,QUATERNION_2,QUATERNION_3
1100648000,0.7070985290119609,-0.7071150330363317,-1.2711336718766384e-05,1.2711040036895409e-05
1100656000,0.7071027438353609,-0.7071108184892936,-4.237089342182686e-06,4.2370409579277345e-06
1100664000,0.7071069016640087,-0.7071066604805653,-1.2711186210899104e-05,1.2711190546493474e-05
1100672000,0.7070900715367813,-0.707123490212962,-1.2711488747806658e-05,1.271088800248831e-05
1100680000,0.7070985290119609,-0.7071150330363317,-1.2711336718766384e-05,1.2711040036895409e-05
1100688000,0.7070984113823883,-0.7071151508662485,-4.237115302283624e-06,4.23701499737129e-06
1100696000,0.7071112290761875,-0.7071023331673726,-8.474073459108444e-06,8.474180069681263e-06
1100704000,0.7071027716005704,-0.7071107903435677,-1.6948349626055826e-05,1.694815742921519e-05
1100712000,0.7071070142525845,-0.7071065477142102,-1.6948247936806175e-05,1.6948259119007874e-05
1100720000,0.7071069864494606,-0.7071065758220192,-8.474124304036328e-06,8.474129225087974e-06
1100728000,0.7070941736943098,-0.7071193883549859,8.36770081808625e-06,-8.367402440273048e-06
1100736000,0.7070984164474203,-0.7071151458267251,0.0,0.0
1100744000,0.7070899588566443,-0.7071236028877559,-1.2711490773286501e-05,1.2710885976912418e-05
1100752000,0.7070857720184314,-0.7071277895019756,-1.2711566033266237e-05,1.2710810712906104e-05
1100760000,0.7070941737311235,-0.7071193883918009,-4.237140694024049e-06,4.2369896048775814e-06
1100768000,0.7070900436822071,-0.7071235182693256,-4.237165440725113e-06,4.2369648571495176e-06
1100776000,0.7070941737438177,-0.7071193884044955,0.0,0.0
1100784000,0.7071112570695613,-0.7071023052498128,-4.237038329872694e-06,4.237091970206086e-06
1100792000,0.7070900711940383,-0.7071234898702029,-2.5422981027123078e-05,2.5421779536319477e-05
1100800000,0.7071027996450558,-0.707110762477121,-1.2711259949763364e-05,1.2711116807226593e-05
1100808000,0.7070942863090349,-0.7071192756147778,-1.2711412984777799e-05,1.2710963768646297e-05
1100816000,0.7070730714716158,-0.7071404888883176,-1.694906145414087e-05,1.6947445563159212e-05
1100824000,0.7071112291142712,-0.7071023332054558,-4.237038497386121e-06,4.237091802694771e-06
1100832000,0.7070942015855338,-0.7071193603352746,-1.2711414507741832e-05,1.2710962245628259e-05
1100840000,0.7070900715367813,-0.707123490212962,-1.2711488747806658e-05,1.271088800248831e-05
1100848000,0.7071112291269657,-0.7071023332181502,0.0,0.0
1100856000,0.7070899589708918,-0.7071236030020089,0.0,0.0
1100864000,0.707081501380518,-0.707132060063442,-4.237216624137766e-06,4.236913670695431e-06
1100872000,0.7071027437972777,-0.7071108184512099,-8.474175148659145e-06,8.474078380189616e-06
1100880000,0.707098416434726,-0.7071151458140305,-4.237115272010152e-06,4.237015027645478e-06
1100888000,0.7070941735407096,-0.7071193882013802,-1.6948555703380953e-05,1.6947951347047278e-05
1100896000,0.707094201699782,-0.707119360449527,0.0,0.0
1100904000,0.707089930900512,-0.7071236308425568,-1.2711491275811369e-05,1.2710885474363619e-05
1100912000,0.7070857161022993,-0.7071278454147808,-1.2711567038373556e-05,1.2710809707738982e-05
1100920000,0.7070985569677533,-0.7071150050811909,-1.2711336216235406e-05,1.2711040539438098e-05
1100928000,0.707102658922457,-0.7071109030203854,-1.6948352326744495e-05,1.6948154728495466e-05
1100936000,0.7071112290761875,-0.7071023331673726,-8.474073459108444e-06,8.474180069681263e-06
1100944000,0.7070899310020654,-0.7071236309441151,-4.23716611588541e-06,4.2369641819571504e-06
1100952000,0.7071112849867668,-0.7071022772560854,-8.474072789055e-06,8.474180739726227e-06
1100960000,0.70710692961947,-0.7071066325250933,-1.2711185708362172e-05,1.271119104903021e-05
1100968000,0.7070899588566443,-0.7071236028877559,-1.2711490773286501e-05,1.2710885976912418e-05
1100976000,0.7070985570312248,-0.707115005144664,-8.474225322935508e-06,8.474028205043214e-06
1100984000,0.707098416434726,-0.7071151458140305,-4.237115272010152e-06,4.237015027645478e-06
1100992000,0.7070941736930407,-0.7071193883537168,-8.47427785229902e-06,8.473975674132161e-06
1101000000,0.7070942016870878,-0.7071193604368323,-4.237140526514662e-06,4.2369897723929335e-06
1101008000,0.7070985570312248,-0.707115005144664,-8.474225322935508e-06,8.474028205043214e-06
1101016000,0.7070942863737754,-0.7071192756795205,8.367699484740566e-06,-8.367403773666067e-06
1101024000,0.7071112290761875,-0.7071023331673726,-8.474073459108444e-06,8.474180069681263e-06
1101032000,0.7071110834299624,-0.7071024788915673,-4.237039370354056e-06,4.23709092973764e-06
1101040000,0.7070900715367813,-0.707123490212962,-1.2711488747806658e-05,1.271088800248831e-05
1101048000,0.7070941737311235,-0.7071193883918009,-4.237140694024049e-06,4.2369896048775814e-06
1101056000,0.7070985291262099,-0.7071150331505833,0.0,0.0
1101064000,0.7071069864494606,-0.7071065758220192,-8.474124304036328e-06,8.474129225087974e-06
1101072000,0.7070985570312248,-0.707115005144664,-8.474225322935508e-06,8.474028205043214e-06
1101080000,0.7070985570693079,-0.7071150051827477,-4.237114429331334e-06,4.237015870344065e-06
1101088000,0.707090071447922,-0.7071234901240985,-1.6948654020110544e-05,1.6947853026241385e-05
1101096000,0.7071027996450558,-0.707110762477121,-1.2711259949763364e-05,1.2711116807226593e-05
1101104000,0.7070985011196392,-0.7071150610549447,-8.47422599297689e-06,8.47402753498619e-06
1101112000,0.7070815860039885,-0.7071319752429074,-1.2711641277547458e-05,1.2710735463708159e-05
1101120000,0.7071070423603752,-0.7071065199110675,-8.474123633986906e-06,8.474129895136956e-06
1101128000,0.707081501342436,-0.7071320600253571,-8.47442971246309e-06,8.473823805831226e-06
1101136000,0.7070985570312248,-0.707115005144664,-8.474225322935508e-06,8.474028205043214e-06
1101144000,0.7071112290127147,-0.7071023331039006,-1.2711108420526498e-05,1.2711268336363482e-05
