TIME,QUATERNION_0,QUATERNION_1,QUATERNION_2,QUATERNION_3
1100648000,0.7071113726076157,-0.7071021897089835,-4.343499878187751e-06,4.34377361892679e-06
1100656000,0.7071071020275753,-0.7071064603212465,4.130492199937954e-06,-4.130480761124787e-06
1100664000,0.7071324725812907,-0.7070810886308005,1.2685077066772588e-05,-1.2682307979511917e-05
1100672000,0.7071156430627166,-0.7070979189717991,1.2684170107212029e-05,-1.2683214953824673e-05
1100680000,0.7071071299817513,-0.7071064323644896,-4.343626350718838e-06,4.34364714657779e-06
1100688000,0.7071239823023977,-0.7070895790191594,2.1158536602282387e-05,-2.1157094901734492e-05
1100696000,0.7071240722768652,-0.7070894894450732,1.2706794081335163e-05,-1.2705343762269812e-05
1100704000,0.7071325853549456,-0.7070809760494948,-4.364939010620034e-06,4.3670943401114275e-06
1100712000,0.7071198577836403,-0.7070937043222953,4.232647281235368e-06,-4.231237040306648e-06
1100720000,0.7071283148010706,-0.7070852466879151,1.2706972005176803e-05,-1.2705165834242222e-05
1100728000,0.7071027744676405,-0.7071107874866838,1.67351032595789e-05,-1.6735103259578898e-05
1100736000,0.7071239876711064,-0.7070895742832821,0.0,0.0
1100744000,0.7071112877015878,-0.7071022742469654,1.6730058007821017e-05,-1.6729520696276215e-05
1100752000,0.70710285848429,-0.7071107037634606,-8.558415521363074e-06,8.558228416358114e-06
1100760000,0.7071197451088667,-0.7070938170024185,4.130717572124054e-06,-4.130255387551143e-06
1100768000,0.7071071299830286,-0.7071064323657666,4.1304926982614e-06,-4.130480262801186e-06
1100776000,0.707102774616167,-0.7071107876352097,8.367504219324857e-06,-8.367599041425767e-06
1100784000,0.7071283426668596,-0.707085218642761,1.694390558730544e-05,-1.69423554754996e-05
1100792000,0.7071156431637414,-0.7070979190728368,-4.241600540962698e-06,4.242768664810921e-06
1100800000,0.707124128249866,-0.7070894335962171,8.469838760309017e-06,-8.468175857528012e-06
1100808000,0.7071156152213517,-0.7070979470413531,-1.2863553004720753e-07,1.2926752623482116e-07
1100816000,0.7070944011126945,-0.7071191610436528,1.6663181691516365e-08,-1.7850700292900356e-08
1100824000,0.7071283149152412,-0.707085246802051,-8.394323501145229e-08,8.445424485003423e-08
1100832000,0.7071155304486292,-0.7070980317126221,-8.558113301378562e-06,8.558530635295698e-06
1100840000,0.7071156431631409,-0.7070979190722055,-4.343372572150167e-06,4.3439009244652485e-06
1100848000,0.7071325574018049,-0.7070810040072429,4.153017794970846e-06,-4.152715019822444e-06
1100856000,0.7071112878499959,-0.7071022743953582,8.367604960719943e-06,-8.367498299959415e-06
1100864000,0.7071113158427281,-0.7071022464771584,4.130567313979013e-06,-4.130405646914709e-06
1100872000,0.7071198297271224,-0.707093732176673,-1.2711113722369528e-05,1.2711270101762551e-05
1100880000,0.7071239876711002,-0.7070895742832782,-8.399457985455999e-08,8.440290003515983e-08
1100888000,0.7071239875553299,-0.7070895741675207,-1.2794873641480007e-05,1.2795900588248475e-05
1100896000,0.7071028024177752,-0.7071107595258834,1.696541501175875e-05,-1.6965605925499846e-05
1100904000,0.7071112599442013,-0.707102302400502,-1.2879132111334117e-07,1.2911173518364782e-07
1100912000,0.7071028025695089,-0.7071107596776168,-8.558416854884422e-06,8.558227082829198e-06
1100920000,0.7071156431636801,-0.7070979190727524,4.254694023654784e-06,-4.2539501579146285e-06
1100928000,0.7071239876584178,-0.7070895742706431,4.232869975632868e-06,-4.231014344850569e-06
1100936000,0.7071198297903797,-0.7070937322399466,8.491853160940358e-06,-8.490914247280222e-06
1100944000,0.7071070173176685,-0.7071065450553377,-8.419593823690692e-08,8.420154170266079e-08
1100952000,0.7071326133228777,-0.7070809481064632,-1.0595985990172382e-07,1.0719040807691008e-07
1100960000,0.7071112878867029,-0.7071022744320725,4.254511234727494e-06,-4.254132947337336e-06
1100968000,0.707111287785254,-0.707102274330617,-1.2711107363998265e-05,1.2711269392878338e-05
1100976000,0.7071071578995596,-0.707106404371365,8.491397260426991e-06,-8.49137015068284e-06
1100984000,0.7071112599321513,-0.7071023023884477,4.130566317334046e-06,-4.130406643563838e-06
1100992000,0.7071112598932282,-0.7071023023495288,8.491544838518994e-06,-8.491222572252582e-06
1101000000,0.70711977307588,-0.7070937890584967,-8.404458775868192e-08,8.435289215246952e-08
1101008000,0.7071114005252555,-0.707102161715692,8.49154989807038e-06,-8.49121751267947e-06
1101016000,0.7071113720036047,-0.7071021891049701,2.9547830508745793e-05,-2.9547664116321347e-05
1101024000,0.7071325572998194,-0.7070810039053018,1.270714992856099e-05,-1.2704987905757246e-05
1101032000,0.7071324117220181,-0.7070811496978834,4.130943366499652e-06,-4.1300295891369025e-06
1101040000,0.7071029152993811,-0.7071106470525551,-1.2908981173382504e-07,1.2881324456448363e-07
1101048000,0.7071112599442106,-0.7071023024005061,-8.414559864586027e-08,8.425188129033792e-08
1101056000,0.707115615209174,-0.7070979470291643,4.152918292795835e-06,-4.15281452686791e-06
1101064000,0.7071283149020404,-0.7070852467888539,-4.320875813199626e-06,4.321644891909928e-06
1101072000,0.7071029152993834,-0.7071106470525602,-1.0666721046366203e-07,1.0648305765403097e-07
1101080000,0.7071156431272393,-0.7070979190363008,8.345382493598086e-06,-8.344960906864401e-06
1101088000,0.7071114005627605,-0.707102161753199,-4.365823760657097e-06,4.3662095957025156e-06
1101096000,0.7071198856370199,-0.7070936762647078,-1.2710952802285108e-05,1.2711423950741979e-05
1101104000,0.7071198297903798,-0.7070937322399465,8.491853160940364e-06,-8.490914247280219e-06
