TIME,QUATERNION_0,QUATERNION_1,QUATERNION_2,QUATERNION_3
1273456000,0.7071069283990197,-0.7071066339740448,-5.1141685576482735e-09,5.131808701747674e-09
1273464000,0.7071027696133595,-0.7071107927369537,-1.2909502293807385e-07,1.2880803335993157e-07
1273472000,0.7071113116037543,-0.707102250638635,-8.47892401988381e-06,8.479575486151776e-06
1273480000,0.7071112548413907,-0.7071023074022574,-8.456601643908831e-06,8.457138002890437e-06
1273488000,0.7070986162503774,-0.7071149451067673,-2.5529443412289215e-05,2.5528467429928423e-05
1273496000,0.7071027696006522,-0.7071107927242342,-4.242448989123423e-06,4.241920217179979e-06
1273504000,0.7071154415322534,-0.7070981206336282,-8.45635066770989e-06,8.457388978159299e-06
1273512000,0.7071154972874025,-0.7070980645668996,-1.705441213908161e-05,1.7055245182202078e-05
1273520000,0.7071112266167862,-0.707102335088578,-2.126932793322596e-05,2.126969982775092e-05
1273528000,0.7071112548413906,-0.7071023074022575,-8.456601643908821e-06,8.457138002890434e-06
1273536000,0.7071112267304575,-0.7071023352022574,-1.7076943006783192e-05,1.7077474175652982e-05
1273544000,0.707115469216708,-0.7070980924071558,-2.131369910658909e-05,2.131484129940043e-05
1273552000,0.7071069561488059,-0.7071066058128975,-1.7054820291329667e-05,1.7054837032544445e-05
1273560000,0.7071069562402299,-0.7071066059043212,-1.2711185229818255e-05,1.2711191527573909e-05
1273568000,0.7071154413795757,-0.7070981204809802,-1.695263945008186e-05,1.6954092367243944e-05
1273576000,0.707098526935878,-0.7071150353408406,-1.2924678348271261e-07,1.2865627280187925e-07
1273584000,0.7070942841821376,-0.7071192778684195,-8.480148251271973e-06,8.478351252463262e-06
1273592000,0.7071027411961044,-0.7071108202306161,-2.5551614471577292e-05,2.555103501922638e-05
1273600000,0.7071154136149718,-0.7070981486272859,-4.241615669806968e-06,4.242753536000705e-06
1273608000,0.7071027136895308,-0.7071108486349845,-4.220027663124503e-06,4.219588754995329e-06
1273616000,0.7070942841167815,-0.7071192778031059,-1.2818289340209906e-05,1.2817244752333485e-05
1273624000,0.7071155539385099,-0.7070980076920466,-2.1167367509255073e-05,2.1168734745330547e-05
1273632000,0.7070944018485957,-0.7071191600754333,-1.2818284419842309e-05,1.281724967277616e-05
1273640000,0.7071112267310005,-0.7071023352027948,-1.7054616215516673e-05,1.7055041107684306e-05
1273648000,0.7071069563416198,-0.7071066060057123,-4.264550894516697e-06,4.264578171171261e-06
1273656000,0.7071324115289348,-0.7070811495048247,-1.703153380510186e-05,1.7033370708226097e-05
1273664000,0.7070731601015192,-0.7071404006461003,-4.367420737270706e-06,4.364612609405237e-06
1273672000,0.7070942841163826,-0.7071192778026928,-1.2840815103748492e-05,1.2839471776961834e-05
1273680000,0.7071196841468971,-0.707093877966879,4.1084943164880755e-06,-4.107725855027064e-06
1273688000,0.707106984104265,-0.7071065778574236,-1.7054818955444532e-05,1.705483836842922e-05
1273696000,0.7070984987749616,-0.7071150630908573,-1.703274904626169e-05,1.7032155487108525e-05
1273704000,0.707098616597281,-0.7071149454536649,-1.2694473315560693e-05,1.269339662922362e-05
1273712000,0.7070985264788886,-0.707115034883851,-2.5422677047746502e-05,2.5422083526427855e-05
1273720000,0.7071112267310005,-0.7071023352027948,-1.705461621551668e-05,1.705504110768431e-05
1273728000,0.7071028873311122,-0.7071106749952132,4.231732199114054e-06,-4.2321521237469585e-06
1273736000,0.7071070121492228,-0.7071065499914484,-1.2817757390545584e-05,1.2817776705999958e-05
1273744000,0.70711134461388,-0.7071022176261796,-8.558213132337888e-06,8.558430805290215e-06
1273752000,0.7071113444599938,-0.7071022174723014,-1.705461058964388e-05,1.7055046733520935e-05
1273760000,0.7070731879580563,-0.7071403725916653,1.2681882223216215e-05,-1.2685502811187073e-05
1273768000,0.7071197119110606,-0.7070938498201645,-1.6930066457154394e-05,1.6931926711019538e-05
1273776000,0.7071154694856191,-0.7070980926760491,-8.602666916857956e-06,8.603496738319376e-06
1273784000,0.7071027694971981,-0.7071107926207902,-1.2817934707561804e-05,1.2817599388572568e-05
1273792000,0.7071112269231968,-0.7071023353949888,-4.3658310123188385e-06,4.366202344054522e-06
1273800000,0.7070944296008357,-0.7071191319167405,-2.1270030473676887e-05,2.1268997281651402e-05
1273808000,0.7071239266960274,-0.7070896352346405,-4.343125635883111e-06,4.344147858860722e-06
1273816000,0.7070942283210354,-0.7071193338292194,1.6654894524068865e-08,-1.7858987460192e-08
1273824000,0.7071197400169515,-0.7070938220150628,-8.558012903481826e-06,8.558631031628239e-06
