,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,-0.7838356410915793,-9.115181046511374,-0.2110426154129902,0.006219694385449009,-0.0043236888721266895,0.6464301699752546
1,-1.9339385572552623,-8.99985206678278,-0.2773109092347792,0.007052706330221429,-0.0010546953108631775,0.6350839333636031
2,-2.3575979117948758,-8.722174680696332,-0.35955095132086534,0.008395954948677677,-0.00446812662125398,0.6417172765969891
3,-1.9330289425925595,-8.602799476523892,-0.33265314795494155,0.010002152044615426,-0.007873955481237262,0.65160040520035
4,-1.311736178019792,-8.807873283691398,-0.1557765913191111,0.011134426393458218,-0.005594463792895064,0.6514966540817448
5,-2.2954652274029343,-9.132238232434752,-0.11908189474542712,0.009496557827050217,-0.0003955939479072637,0.6463669990432179
6,-2.8900390907199953,-8.585256464863804,0.13898303404525603,0.009342394897063417,-0.0030891385515633045,0.6474731239793202
7,-2.320675296078746,-8.439381004781016,-0.05110891505390533,0.00874546398802632,-0.005428041700329796,0.6542317140610914
8,-2.120021259244492,-8.667032043527511,-0.36040799102971877,0.007904472349099832,-0.004663541173212284,0.6551417429673554
9,-3.182414036388021,-8.948589189766924,-0.4104742589492805,0.0072552235705312445,-0.0017260002233763793,0.6475624485826486
10,-3.853894760643623,-8.588853830768631,-0.007543159349817908,0.007189213052530555,-0.006086594607994312,0.6577615606800593
11,-3.086413580622346,-8.258331758340097,-0.01063276258722001,0.007198731588415982,-0.006449234661469452,0.6563085241366287
12,-2.1517158074197917,-8.485639503478575,-0.2713720026359092,0.006689605570837942,-0.00526779846914025,0.649237875082778
13,-1.9532259797149487,-8.921550182982152,-0.3134969044144473,0.006592950267428828,-0.0031516062959782228,0.6423612080784706
14,-2.7371703228583586,-9.078311456834895,0.07241932792096792,0.007295666717448378,-0.001992042350394681,0.6413659749734146
15,-3.1370243692991684,-8.336412964407536,0.28059384047134417,0.007224279051747704,-0.008080459648774303,0.6524203287312044
16,-2.999009506016249,-8.434036089391217,-0.16244174932563077,0.005717288285344093,-0.006194340539948273,0.6486479591722514
17,-2.7405412207292743,-8.724167346789852,-0.2958398068376139,0.006312552416502133,-0.003581074087816139,0.6429871257627111
18,-2.9103414207199334,-8.765240951260036,-0.19987678076659182,0.007293844934317386,-0.0031500534485610684,0.6416659244699481
19,-3.610087360361873,-8.414484815093605,-0.0825524541750432,0.007259000526975595,-0.005617421618934647,0.6470525898229942
20,-3.733909972050406,-8.24143404229573,-0.1718551344942446,0.007214885929401426,-0.007374292300186641,0.6538480206038434
21,-3.920698625759883,-8.50402106345054,-0.025190538801537935,0.008013938030164843,-0.005113848028367568,0.6489401278096301
22,-4.00653946552159,-8.786222260149358,0.05923192295987512,0.008276661467517312,-0.004846882381656726,0.6509571569770147
23,-3.6744180347797855,-8.700368478140476,0.051976621367328064,0.007910368143525668,-0.004633880255877119,0.6533272461030945
