# sampling frequency: 40
# units are seconds/meters/radians/a.u.
seg1_acc_x,seg1_acc_y,seg1_acc_z,seg1_gyr_x,seg1_gyr_y,seg1_gyr_z,seg1_mag_x,seg1_mag_y,seg1_mag_z,seg2_acc_x,seg2_acc_y,seg2_acc_z,seg2_gyr_x,seg2_gyr_y,seg2_gyr_z,seg2_mag_x,seg2_mag_y,seg2_mag_z,seg3_acc_x,seg3_acc_y,seg3_acc_z,seg3_gyr_x,seg3_gyr_y,seg3_gyr_z,seg3_mag_x,seg3_mag_y,seg3_mag_z,seg4_acc_x,seg4_acc_y,seg4_acc_z,seg4_gyr_x,seg4_gyr_y,seg4_gyr_z,seg4_mag_x,seg4_mag_y,seg4_mag_z,seg5_acc_x,seg5_acc_y,seg5_acc_z,seg5_gyr_x,seg5_gyr_y,seg5_gyr_z,seg5_mag_x,seg5_mag_y,seg5_mag_z
0.8010017562598157,0.15168069641056872,9.74431795908031,-0.001372005039561487,0.001309728647458382,0.011712472456379342,-0.37040039581411555,0.09286075806271542,-0.560502010247746,-0.03060153709527816,2.3355365931226104,9.523518610030518,-0.011231542056812222,-0.0033325326656950417,-0.01124125251287123,-0.88113424180459,0.17634681282063203,-0.25076289003051355,-0.3002605989665369,1.8139962224559745,9.565270676632665,-0.00658647917557023,0.002472254201712518,0.0033475373383869073,0.06051307357366781,0.4806379538187954,1.1461419447409424,0.1578201226998542,1.767539188209579,9.741196549241804,-0.003840591468186735,0.006027388700680928,0.005854917815426203,0.5383460103059126,0.12178918196075798,-0.45826874290751696,-0.5711333924891239,1.7586273676481834,9.630038480402698,-0.008723642562274455,0.005997588799037278,-0.00551182647072059,0.32963278279114105,-0.06387928482866281,-0.6617820574419853
0.7933802686803435,0.16008844977076508,9.717488897327987,-0.004473243742480674,0.004961294291179076,0.008899036148745066,-0.36013641250280787,0.08821716767882033,-0.5628928084265549,-0.013478250037080898,2.3090683647568797,9.551386448025278,-0.007319831878807434,-0.0036670601936863194,-0.010559857754812593,-0.8723008444950886,0.17514697414142213,-0.2553213859575014,-0.29494630393508225,1.7911928164109643,9.54657978039773,-0.00334500579942366,0.0022941808512356525,0.003934032209279143,0.05608953789727146,0.4762473435252968,1.1485399204226943,0.15088255998171307,1.7541143120066758,9.758154190335675,-0.0026909354154255774,0.003870453131325453,0.005875385106375697,0.5363904961068868,0.11765211323407541,-0.45976561683945455,-0.5751039605146007,1.7829800685439687,9.675795399580407,-0.006386874219913824,0.0028992616879420447,-0.006621074336075048,0.32566791796940114,-0.0682921532631531,-0.6592141991660657
0.8225162592620329,0.18005968908522718,9.703203762744506,-0.004926902576647293,-0.0021847687801454007,0.01109780813393024,-0.36411057542299574,0.07647881152105672,-0.5603981307324835,-0.009173136436659984,2.3474602388207946,9.532943746765755,-0.009215235892534493,-0.005491612705328143,-0.012065589721999604,-0.8771049942866095,0.15978447015858083,-0.24982774352667161,-0.2864520019288259,1.8303525183756577,9.543725367592462,-0.006577027186379273,0.003957016071602318,0.0041109270485754044,0.059572944520382656,0.4855333569014289,1.1427313541730624,0.18831677741988162,1.778177045425664,9.71130939523314,-0.006138205074474964,0.003070761806799208,0.006592615671309307,0.533025296385364,0.1279279635506924,-0.462189030775361,-0.5448441500298038,1.7940980607496186,9.594918524098356,-0.0087442899888002,0.001662476198457221,-0.004440853350577099,0.32529493340116855,-0.060907842643949765,-0.6645123444255864
0.7946610963208703,0.1598737408091143,9.749823428817047,-0.0010922993414743355,-2.570509757678686e-05,0.010091317178474439,-0.37093242614551636,0.08600228736936341,-0.5586414800881139,-0.04569860324646275,2.30776416350702,9.53758268813304,-0.012488994218896037,-0.004390815509918139,-0.010223828077498354,-0.882572221125021,0.17026060124916825,-0.24802470191035195,-0.31149675978432045,1.7824529239272402,9.54435800148088,-0.0054162597104494324,0.0010045724087109935,0.0015125336441278938,0.06248773929549474,0.4769836289976982,1.1417512392863538,0.12796209539764097,1.7485445744759653,9.759466032204688,-0.0005076354910833294,0.005764435413170766,0.0044491962842265545,0.5388524238685359,0.11668066076951107,-0.4629251227827174,-0.5813389863928716,1.7416195575022906,9.626506774283403,-0.006585283241095553,0.007901834287742158,-0.006954377867473725,0.3282384214465357,-0.06797444089185381,-0.6664919194631892
0.8098781332600844,0.1815331288197644,9.736004008178153,-0.005817557369053508,0.004367848016721747,0.007792890411175504,-0.3682702247809368,0.08937030901210785,-0.5553956613765348,-0.016013807530958796,2.3358909862680273,9.543414014114296,-0.006354183745766189,-0.00347294197482285,-0.010310468901294176,-0.8755476132881648,0.17691169653572092,-0.24755179470214148,-0.2949172207594922,1.81974890346134,9.57130141817803,-0.004119789217100979,0.0032936842631830906,0.003420416024567561,0.0646982195296879,0.47551999952138174,1.1393206089380081,0.15966411188224716,1.7897522388919835,9.751358998025252,-0.003258937090931822,0.0027303796170414837,0.006552145387901068,0.5410445636352692,0.11691413269240193,-0.46217533407626216,-0.5747760648582982,1.815085183844876,9.726440856562787,-0.005539274426744658,0.0020563454407956728,-0.005312150812367011,0.3313629178488371,-0.06703923622925884,-0.6634958187520872
0.8008594279529414,0.1731715242810864,9.707336931659581,-0.0005624170198449744,-0.000794031282554231,0.012093549082800878,-0.36921942158594667,0.08721618669057504,-0.5586076449458007,-0.013548270155456218,2.3378757265938774,9.507689366862168,-0.011189902445332986,-0.0029804743158807776,-0.01050051432627497,-0.8782098735755269,0.1754105814757876,-0.249021726244485,-0.2759584146607986,1.824066094104064,9.550691801265856,-0.008638829108214091,0.004152169498967461,0.0024528181936126514,0.057108864322244116,0.47992021086625297,1.143918652941246,0.16140014870308422,1.772113334350382,9.734303401854813,-0.006628396696207653,0.0017556289247933781,0.005382141517661193,0.5351813740200786,0.12009928084623529,-0.4602533026575669,-0.554357275889541,1.7670412685180295,9.551238313435936,-0.010834350264280016,0.0025771755226629577,-0.004700674810735421,0.3267022310481074,-0.06460359885934942,-0.6618417706428096
0.7790237985797394,0.1537739582660223,9.741882697283858,-0.004118920628840238,0.0032965649096178564,0.010658974277574297,-0.3688025354251485,0.08786069368658539,-0.5517580357846128,-0.03924841893213257,2.313889425004229,9.522642372075408,-0.009299260990032344,-0.002945257263055367,-0.010739457094922546,-0.881876787969417,0.17200704043817613,-0.24486319089737346,-0.30954504368685304,1.7809355680411558,9.55372772636424,-0.0005610493083527915,0.0025730632129348304,0.0039125872994526705,0.06074572437957673,0.4735601996858574,1.1451470668408017,0.14620750697786591,1.73349640650002,9.763241587109059,0.0012475255301055276,0.005978287052378109,0.006365606017584121,0.5363674701433314,0.11520171223980914,-0.45782330435885277,-0.586725662149586,1.7420372823336925,9.680401039323918,-0.003148515335581385,0.007034433547441435,-0.007055354693297804,0.3281137927444406,-0.06951486978435716,-0.6596736596035363
0.8071033464232048,0.16907739035155644,9.719105807498154,-0.004746289404745204,0.00219832989763667,0.010050208084789097,-0.3677623562730858,0.09109293454000932,-0.556589509720905,-0.009005432318305973,2.349704188141117,9.53462195884309,-0.008371336863507833,-0.0031020626405889153,-0.011220787427428493,-0.8767585890848479,0.17954749151461244,-0.2514946305406082,-0.28246669538142655,1.8411990004970618,9.537658873521474,-0.007221022560266303,0.003553349631556962,0.003536172871910969,0.06101979493676538,0.4791808886110434,1.1429672259438615,0.17192586226859166,1.805234995314484,9.736354007354658,-0.006512084389979345,0.00281327555025456,0.006068626086366439,0.5393264383749974,0.12032620408564068,-0.459487618429573,-0.5879083623873572,1.8449520771315198,9.672849550075517,-0.008743210204867336,0.0016595286858555997,-0.0044458679528665765,0.3291155216522992,-0.0682833522711905,-0.6608626397589317
0.814147108641216,0.16608874178176447,9.73078930126254,-0.0014609308115056028,-0.0011886244343452864,0.011353773298691097,-0.36919601718818573,0.09648409732064674,-0.5577577080145112,-0.017203774042142517,2.3119080737723445,9.53325812395505,-0.010690078315599923,-0.003604622213321648,-0.01088327305113533,-0.8804655910592417,0.18296168869010895,-0.24911705971965012,-0.2964154552819102,1.799376270104588,9.564557588077324,-0.008541886944423085,0.0034537004186296263,0.0038985253426202016,0.0651236997830571,0.4774441375217408,1.148851479648996,0.1678043330868147,1.7418872070135083,9.723126323408534,-0.006614460158103034,0.004586033382172676,0.005978499112190738,0.5434464915598838,0.11663980332909672,-0.4570309668026914,-0.5588651891207148,1.7173287618899977,9.558597155740136,-0.009195045856842601,0.0035912393245567395,-0.0044765037478280935,0.33393410124592493,-0.06955642440483868,-0.657373944151341
0.8065047455845251,0.1597879281906921,9.734407642871657,-0.004837841106629596,0.0038053730019200305,0.010160624328419146,-0.36949311882433084,0.08693900335115738,-0.5559287354254827,-0.02254897031532123,2.3282605407788486,9.51188140686373,-0.00823597181881916,-0.0035009648271925077,-0.010059531921435386,-0.8799113171254341,0.17538706545413477,-0.2500105608328791,-0.30496439078114834,1.8002996716581283,9.534934751052473,1.988008951199383e-05,0.0029685124581068636,0.0015297835036714635,0.06000933622887175,0.4718531161780113,1.1451368988153645,0.12974788732649625,1.7560454743582943,9.743654475003003,0.0030814856110556637,0.006016071667608352,0.006395784558524231,0.5395459062339999,0.11543718535978585,-0.45828701701482044,-0.5952655841865022,1.788886549467637,9.684303826227618,-0.004009984443019041,0.008792771395840204,-0.0062309470345397406,0.32787992479663475,-0.07365040020456932,-0.6609437501225501
