# sampling frequency: 30
# units are seconds/meters/radians/a.u.
seg1_marker1_x,seg1_marker1_y,seg1_marker1_z,seg1_marker2_x,seg1_marker2_y,seg1_marker2_z,seg1_marker3_x,seg1_marker3_y,seg1_marker3_z,seg1_marker4_x,seg1_marker4_y,seg1_marker4_z,seg1_quat_w,seg1_quat_x,seg1_quat_y,seg1_quat_z,seg2_marker1_x,seg2_marker1_y,seg2_marker1_z,seg2_marker2_x,seg2_marker2_y,seg2_marker2_z,seg2_marker3_x,seg2_marker3_y,seg2_marker3_z,seg2_marker4_x,seg2_marker4_y,seg2_marker4_z,seg2_quat_w,seg2_quat_x,seg2_quat_y,seg2_quat_z,seg3_marker1_x,seg3_marker1_y,seg3_marker1_z,seg3_marker2_x,seg3_marker2_y,seg3_marker2_z,seg3_marker3_x,seg3_marker3_y,seg3_marker3_z,seg3_marker4_x,seg3_marker4_y,seg3_marker4_z,seg3_quat_w,seg3_quat_x,seg3_quat_y,seg3_quat_z,seg4_marker1_x,seg4_marker1_y,seg4_marker1_z,seg4_marker2_x,seg4_marker2_y,seg4_marker2_z,seg4_marker3_x,seg4_marker3_y,seg4_marker3_z,seg4_marker4_x,seg4_marker4_y,seg4_marker4_z,seg4_quat_w,seg4_quat_x,seg4_quat_y,seg4_quat_z,seg5_marker1_x,seg5_marker1_y,seg5_marker1_z,seg5_marker2_x,seg5_marker2_y,seg5_marker2_z,seg5_marker3_x,seg5_marker3_y,seg5_marker3_z,seg5_marker4_x,seg5_marker4_y,seg5_marker4_z,seg5_quat_w,seg5_quat_x,seg5_quat_y,seg5_quat_z
-0.5403022332494605,1.4476840918822838,-0.07187577225102265,-0.5115268958985687,1.501436781471194,-0.07030093650836472,-0.3311163727943518,1.5006179714563916,-0.05662945747457354,-0.37193937382684733,1.424839728363779,-0.05793779635086671,0.9684024219797104,-0.002059099298030942,-0.03947263191689443,-0.24624057452715886,-0.2669085410758905,1.3290861686410873,-0.06291741285425462,-0.25338413546113936,1.3597312252941083,-0.05583462269717083,-0.1514263146943592,1.2005599400931664,-0.0815581582271153,-0.10874630558112147,1.2906881562278198,-0.0570118039040214,0.9683744087134905,0.11817260808274824,-0.023167881823804026,-0.21851656344432385,0.012057793855544952,1.2339687296024067,-0.060664638056534215,0.12900633286255742,1.1105905063688915,-0.07813763096699007,0.1552780617671713,1.16424203117267,-0.06674406377209532,0.08814833829605367,1.3100862636420005,-0.04416717344962638,0.9698257457646502,0.09590765739133356,-0.0027388369248438904,-0.2241255069777776,0.3707871447781397,1.16947456798088,-0.049207953069158844,0.2537685206728222,1.1156696355504803,-0.06896594246702978,0.3960163370652872,1.0418645540662521,-0.06683274391184382,0.38049079078908044,1.0117506666853961,-0.07351369651866702,0.9676065303254813,0.08669297311335161,-0.0279735729205583,-0.23545574977542866,0.42521973487489634,0.9184836190426708,-0.08465195008140439,0.5986131603475603,0.8654272128434534,-0.07794246439039651,0.555373078090759,0.8236078602661449,-0.08889998669671899,0.48528239419473757,0.9785423096801126,-0.06938014884853301,0.9199919501406043,0.09211444677409861,-0.009518089141809405,-0.3808400535015692
-0.5402995311942262,1.4476819535950627,-0.07185249132287808,-0.5115224811351098,1.501434147713773,-0.07028821410861277,-0.3311107620605621,1.50061152940523,-0.05663250237131645,-0.37193622317165026,1.4248344433353315,-0.05792593368842788,0.9684001066590786,-0.0021428283000273773,-0.03944831385222969,-0.24625286240727823,-0.26690867326942413,1.3290551316147916,-0.06289596986321819,-0.2533872861120599,1.3597034252418272,-0.055820928845779015,-0.151410080820033,1.2005466520218488,-0.08155722800132353,-0.10873794370418771,1.2906849636422058,-0.05703455573028311,0.9684035489038969,0.11808439082348926,-0.023021513552327344,-0.21845057342095298,0.012050566199238444,1.2339640621939334,-0.060646574372816446,0.12900237450951524,1.1105935892218766,-0.0781516216055625,0.155273667586668,1.1642467347349394,-0.06676556167640435,0.08814075068021454,1.3100866977951267,-0.04417056622517786,0.9698336280623168,0.09587500331887974,-0.0026013446558198483,-0.2241070070838263,0.37078440204516017,1.169467233583461,-0.04919215739926777,0.2537626887977129,1.1156751960366431,-0.06896750335118379,0.3960036321105088,1.0418569307107162,-0.06682965361680113,0.38047599016753103,1.011745330996611,-0.07351562257784042,0.9675894073183942,0.08675985481398918,-0.02800906021890598,-0.23549725897247353,0.4252251914670421,0.9184953938389719,-0.0846547420080193,0.5986167756408377,0.865433334572987,-0.07794271779133716,0.5553758120505283,0.8236159766232206,-0.08890435765448565,0.48528913539808133,0.9785513081912965,-0.06937709818975978,0.9199831345324548,0.09214988621771497,-0.009523074106721763,-0.3808526509103739
-0.5403029697016914,1.4476805245777498,-0.07187596470224561,-0.5115301394205081,1.5014344083795856,-0.07029940008568646,-0.3311200358264881,1.5006231456563317,-0.05662067179238346,-0.37193971603339226,1.424843319261909,-0.0579314620882182,0.9684069370394457,-0.002048140118274866,-0.0394908192863887,-0.24621999229962016,-0.26689976251302416,1.3290756689666336,-0.06290627557467796,-0.2533743149126033,1.3597217935751427,-0.05583020926224879,-0.1514194807078384,1.2005499514710176,-0.08156170882830405,-0.10873526882366469,1.2906816710748386,-0.057035865549095066,0.9683860558237221,0.11809267318888783,-0.023057948043902377,-0.21851978962392038,0.012064091169535274,1.233971508098668,-0.06067140947751026,0.129012011554677,1.1105935331473624,-0.078149082871587,0.15528413832517696,1.1642451236311326,-0.0667573779862464,0.08815519275858408,1.3100892785127582,-0.044178576865593906,0.9698265371087416,0.09589734877205722,-0.002715367839659477,-0.22412677929166064,0.37079742158735757,1.1694906392202233,-0.04920859560107727,0.25376694157684565,1.1157137471240264,-0.06897314619135719,0.3959967565802426,1.041874191873726,-0.06682966256692423,0.38046429031387663,1.0117639563108731,-0.07351110169041591,0.9675778071783276,0.0866890143242367,-0.02801684279505895,-0.23557007104313638,0.42523174246157314,0.9184898745198722,-0.084656080074284,0.5986259969520002,0.8654381347427516,-0.07793192053359843,0.5553877922806437,0.8236172795353494,-0.08889091517062409,0.48529180295118496,0.9785508167324541,-0.06938232574852517,0.919998276977603,0.09210985745961625,-0.009557851230757197,-0.3808248836366417
-0.5403075960456963,1.4476701359909006,-0.0718631169255731,-0.5115351852320773,1.5014250070580895,-0.07030358301058745,-0.33112282102590007,1.5006194199901324,-0.056655151177088,-0.3719416680425736,1.4248386115713452,-0.057941886639225795,0.9684117558409779,-0.0021782898432623488,-0.03943691912770414,-0.24620856120790696,-0.26690461977299507,1.3290752512820636,-0.06290655261109208,-0.2533764816833499,1.3597223227115887,-0.0558395636257308,-0.15143371245589315,1.2005394694036153,-0.08155138546352862,-0.10874100641709511,1.2906746381597571,-0.057052694408952026,0.9683957272752972,0.11796528882059576,-0.023008345284305176,-0.21855095990569312,0.012053114336360693,1.233972063252768,-0.06067337613924574,0.12899597735915636,1.1105885566538822,-0.07814574208834864,0.15527004505794206,1.1642385807976592,-0.06675170305939329,0.08814704750566094,1.31008585664044,-0.044174889306149934,0.9698201659783153,0.09591098532592071,-0.002745429037109226,-0.22414814559796475,0.3707989053861909,1.1694725592891633,-0.04919175170144327,0.2537799733931896,1.1156751502991002,-0.06896902338910761,0.39602440368108416,1.0418636144935973,-0.06683064313750789,0.3804983014979277,1.0117514207565987,-0.07351716619736003,0.9675942945119764,0.08676800397876225,-0.02801052689116662,-0.2354740008932869,0.42522427130727963,0.9185025657135542,-0.08464794494549288,0.5986166587422571,0.8654396694651381,-0.07796411070434962,0.5553735816619596,0.823622240322664,-0.08891681052825501,0.4852912099762927,0.9785586451716197,-0.06938278447175966,0.9199843919230394,0.09210094018158901,-0.009450304057590453,-0.38086326573835105
-0.5403034146960362,1.447680448696421,-0.07186282319631755,-0.5115314395163184,1.501434970205348,-0.070289988018342,-0.3311202136579915,1.5006277605387648,-0.05662667295777751,-0.37193850968997655,1.424847061919075,-0.057932172159975065,0.9684110749817504,-0.002069787153728686,-0.03945236825315862,-0.24620970020095917,-0.2669046212484406,1.3290960933838847,-0.06288419443011727,-0.25337329882425713,1.3597438767687553,-0.05582646076037097,-0.15144412052483658,1.2005515440429158,-0.08153282870396142,-0.10874138831265112,1.2906894346217908,-0.057062078907717514,0.968404997944353,0.11784450319314621,-0.022912303602447615,-0.21858513070926766,0.012061298863069836,1.2339666341464453,-0.06066941678979357,0.12901092102000433,1.1105898994615107,-0.07814522445128085,0.15528261219052314,1.1642432469585287,-0.06676085075732388,0.08815187922066597,1.3100878967224387,-0.04419026237063126,0.9698340768209774,0.0958417209747682,-0.002683873417774818,-0.22411832763269146,0.37078436869240006,1.169479524253689,-0.049206941752785685,0.25376886920704056,1.1156715360281362,-0.06897626589512215,0.39601773590652567,1.0418689760897937,-0.06682302953023775,0.38049350159460876,1.0117546014030896,-0.07350445462908427,0.9676088702407135,0.0866851317280283,-0.02803494436850107,-0.23544172116054446,0.4252368847661539,0.918494830766932,-0.08463141140428178,0.598630819707764,0.8654382495406917,-0.07793709099414615,0.5553889268819302,0.8236173738212164,-0.08888118488717005,0.48530217119216634,0.9785558234102767,-0.0693786097820114,0.9199992301506014,0.09200682341033636,-0.009486939797454796,-0.3808492601299359
-0.5403017764984485,1.447673669255441,-0.07187100777264527,-0.51153155467494,1.5014290716500014,-0.07029193299400116,-0.33112100404156053,1.5006256337077672,-0.0566196104170362,-0.37193710103515504,1.4248438214310242,-0.057933910721387726,0.9684136065360558,-0.002019908445215046,-0.039465797967578764,-0.24619800453392054,-0.2668991347123398,1.3290806872546912,-0.06291522231415535,-0.25336614606593943,1.3597271712705805,-0.055854942878360514,-0.15144729504577514,1.2005264997393066,-0.08155116390132972,-0.10874006953649235,1.290660124177856,-0.05707253876903483,0.9683925735657934,0.11786950954260847,-0.02298061563152326,-0.21861951762823167,0.012052792847739024,1.2339519515270982,-0.06066184584524915,0.12900557376296223,1.110576787559906,-0.078128020255995,0.1552751354394999,1.1642288054809389,-0.06673295525542544,0.08814048459907536,1.3100714065389034,-0.04416001669125748,0.9698285166752827,0.09591428174512123,-0.0027658595181769274,-0.22411034965361198,0.37078033444897424,1.1694647901818573,-0.049196361665062215,0.2537640955778655,1.1156631086977238,-0.0689779894599208,0.3960101747272889,1.0418552488678319,-0.06682476003905244,0.38048523476841584,1.0117421134453426,-0.07351028344688912,0.9675992180365147,0.08674322753034433,-0.028050807822405432,-0.23545810224593006,0.425222127547914,0.9184979967205225,-0.08465302354701869,0.5986147338565204,0.8654358174974494,-0.0779680952350405,0.5553715883490111,0.8236176397396183,-0.08891758128705544,0.48528919180045815,0.9785551887357042,-0.0693924551475924,0.9199876989195992,0.09206924684908943,-0.009456271611614997,-0.38086279228676245
-0.5403049267637818,1.447676921543011,-0.07186892930448532,-0.5115369061710471,1.5014336974536984,-0.07029720452846233,-0.3311255197535159,1.5006396249327796,-0.056634620616674944,-0.37193825029014727,1.4248559199815682,-0.057938545785756385,0.9684200681548165,-0.002077799129160285,-0.03945268932898871,-0.2461742059000292,-0.26689919565416376,1.3290761768890236,-0.0629100715095929,-0.2533673540494797,1.3597235900175657,-0.055851390153263916,-0.1514415434363709,1.200528168624437,-0.08155237665055401,-0.10873751397095388,1.2906645314018053,-0.057078677700769034,0.9684006018275613,0.11785291731245229,-0.02294265297711723,-0.2185968868381553,0.012067302614469921,1.2339558792499332,-0.06069627969533524,0.12903308172931405,1.1105987941691442,-0.07820208022759256,0.15529724670303063,1.1642507672716789,-0.06679428175082984,0.08814728654435772,1.3100796402010337,-0.04417865883325642,0.9698285910643205,0.09603684037434751,-0.0027022454124133732,-0.2240583118628679,0.3708414742715792,1.1695228100714485,-0.04931228216494306,0.25379028688659444,1.1157474244704377,-0.06895793630097521,0.3960068148575512,1.041882462118198,-0.06680933403082455,0.38046514910988605,1.0117682862236377,-0.07345030631511593,0.9676085743114857,0.08610478329129098,-0.027899282777468504,-0.23567189742045458,0.4252257294454441,0.9185025282326587,-0.08463597772788493,0.5986145294171611,0.8654305879469629,-0.07793069333718411,0.555369889849734,0.8236140537538341,-0.08888056905704751,0.4852949459467604,0.9785573638617228,-0.06937503005588141,0.9199798241194743,0.09204732740801755,-0.009517238910602965,-0.3808855929195289
-0.5403178071187564,1.4476638207570156,-0.07185422293164777,-0.5115510672457957,1.5014216145894752,-0.0702961999548543,-0.3311379263752203,1.5006350023109924,-0.05665701842761023,-0.37194886937021515,1.4248498228015918,-0.057941601952448143,0.9684257068802444,-0.002182893808449382,-0.03941229920353795,-0.24615758346963557,-0.26689841164064965,1.3290727261778519,-0.06290779184048995,-0.2533649518680087,1.3597211948747723,-0.05585706310321783,-0.15144594313782928,1.2005199505165867,-0.08154881957079142,-0.1087361779120774,1.2906602121609982,-0.05709904288300566,0.9684118517630967,0.11774651977138581,-0.022872514709410596,-0.21861173462868927,0.012062653395248812,1.233955580015544,-0.060702433030805844,0.1290323155558445,1.1106010543142202,-0.07820081192500666,0.15529401410715238,1.1642516060246002,-0.06678006197968453,0.08813898792622088,1.3100771160371651,-0.04415828657999897,0.9698218968889796,0.09612743597888229,-0.002788282026252531,-0.22404738304682165,0.3707805812399305,1.1694795084393332,-0.04918194300052287,0.2537613745277471,1.1156860590049043,-0.06896816771630916,0.396001010384362,1.0418662910611747,-0.06679613647234785,0.38047399204310667,1.0117537425416037,-0.0734800808052535,0.9675921420636887,0.08670597031430646,-0.028105814761734682,-0.23549434070702435,0.42522051223145557,0.9185016693942254,-0.08466646675149578,0.5986048774562581,0.8654147162820498,-0.07796479119092317,0.5553565421200235,0.8236022100470144,-0.08891503377250179,0.4852951038250471,0.9785510828238233,-0.06940495221356349,0.9199625243832125,0.09205486992893075,-0.009510466189459055,-0.38092572200587077
-0.54030893789473,1.4476628994124758,-0.07186794537116886,-0.511543420836873,1.501421091543149,-0.07029955073314126,-0.3311318017239344,1.500636448224166,-0.05664121130397184,-0.37194100331353125,1.4248507226443465,-0.05794043876490422,0.9684263363992169,-0.002103637053628815,-0.03944734565378666,-0.2461501830192453,-0.2668972285585362,1.3290675185769776,-0.06291502061893785,-0.25336420155960293,1.359716194768277,-0.05586384506962385,-0.15144279561808677,1.2005164552943945,-0.08155540096291597,-0.10873451042534088,1.2906569520901627,-0.0571042623242718,0.9684125136032389,0.11775230870417785,-0.022878043393110004,-0.21860510612059253,0.01206091560018474,1.2339533101401503,-0.06071562263868535,0.12903983680036074,1.110607142515611,-0.07821064437865535,0.15529744989715372,1.1642597383444178,-0.0667910012843906,0.0881315600833727,1.3100808796487868,-0.044172868723572054,0.9698312213559094,0.09611721454397551,-0.0027895907772997885,-0.2240113866188677,0.37077588284039986,1.1694828872796266,-0.049186804915487436,0.25375763011610264,1.1156859215301893,-0.06896917606800362,0.3959979087453226,1.0418677156389817,-0.06678497474477808,0.38047137986585106,1.0117542927965086,-0.07346563649095601,0.9675981532215508,0.08665017292042804,-0.02813066018233845,-0.23548721275859152,0.42521774155452374,0.9184932013796431,-0.08464310137115698,0.5986056250180091,0.8654183916389283,-0.07793728746222608,0.5553598783573946,0.8236017455982405,-0.08888256215363947,0.4852885798576004,0.9785482272743289,-0.06938871038879404,0.9199800433835104,0.09200316195094216,-0.009523823201733617,-0.380895569360849
-0.5403075798350085,1.4476645905447763,-0.0718935961254723,-0.511542150723054,1.5014221061149082,-0.07030034597149046,-0.3311290012264564,1.5006309071455979,-0.056660816016572996,-0.3719380938261261,1.424845621200537,-0.05799505152183055,0.968429253245734,-0.0018658304632001577,-0.039334303998789566,-0.2461587143765656,-0.2669030332774263,1.3290737412607359,-0.06291648181415174,-0.25336842185278713,1.3597212802703622,-0.055863858030386807,-0.15145568383994584,1.2005160343767751,-0.08155583740038833,-0.1087428660242794,1.2906533616640448,-0.0571003335633138,0.9684037432734871,0.11776997150146745,-0.022898271424768635,-0.21863232375886066,0.01206438902018081,1.2339509307069199,-0.06070865348034075,0.1290398004628685,1.110601676690797,-0.0782053953526801,0.1552987927731762,1.1642529791213447,-0.06678256062058745,0.08813686608637161,1.310075264394033,-0.044160149105801495,0.9698254524162087,0.09614195394320499,-0.002801577720700388,-0.22402559608213013,0.3707830924264046,1.169465469933066,-0.04918670267837685,0.25376507972976836,1.1156662806944475,-0.06896385229935675,0.3960081635890937,1.041852913974824,-0.06679976655992681,0.3804821599233029,1.01173963436373,-0.07348200408063227,0.9675993094402306,0.0866879447371765,-0.02807389842130309,-0.2354753338153775,0.4252171009397646,0.9184762550008039,-0.08464108658408073,0.5986091437051728,0.8654119551717463,-0.07795893323504335,0.5553645476734997,0.8235928552819094,-0.0888994847819117,0.48528619220132685,0.9785346053025631,-0.06939322990057496,0.9199914239185596,0.09198852148498643,-0.009457171699490285,-0.380873277790335
