TIME,QUATERNION_0,QUATERNION_1,QUATERNION_2,QUATERNION_3
1218888000,0.7071111390358839,-0.707102422675626,-2.118518810256943e-05,2.1185449249647572e-05
1218896000,0.7071238670315299,-0.7070896948271511,-8.473921998395596e-06,8.474331525781634e-06
1218904000,0.7071026536162615,-0.7071109078187429,-2.5422528668715902e-05,2.5422231908056572e-05
1218912000,0.707123866968056,-0.7070896947636803,-1.2710881229488832e-05,1.2711495520482439e-05
1218920000,0.7071068965228702,-0.7071066654439827,-1.6948250758606345e-05,1.6948256297209104e-05
1218928000,0.7071238664602643,-0.7070896942559133,-2.9658728754122006e-05,2.966016210005818e-05
1218936000,0.7071153814980509,-0.7070981798564265,-2.542207106442313e-05,2.542268950945418e-05
1218944000,0.7071238664602643,-0.7070896942559133,-2.9658728754122006e-05,2.966016210005818e-05
1218952000,0.7071238662698426,-0.7070896940655007,-3.3895687981412e-05,3.389732609095555e-05
1218960000,0.7071153817519436,-0.707098180110313,-1.6948047378310508e-05,1.6948459674997926e-05
1218968000,0.707115381840806,-0.7070981801991733,-1.2711033766519888e-05,1.2711342988992459e-05
1218976000,0.7071196244171591,-0.7070939374941544,-1.2710957498233157e-05,1.2711419254966255e-05
1218984000,0.7071153816376918,-0.707098179996064,-2.1185060989492602e-05,2.1185576360394843e-05
1218992000,0.7071196237189501,-0.7070939367959707,-3.389589136475842e-05,3.389712271621752e-05
1219000000,0.7071196243282961,-0.7070939374052947,-1.6947945687247396e-05,1.6948561362977127e-05
1219008000,0.7071068964086198,-0.7071066653297323,-2.1185315214883598e-05,2.1185322138137618e-05
1219016000,0.7071238667649393,-0.7070896945605735,-2.1184806761050962e-05,2.1185830579601358e-05
1219024000,0.7071153813330205,-0.7070981796914002,-2.965908467393177e-05,2.9659806193177607e-05
1219032000,0.7071111392389968,-0.7071024228787365,-1.2711110034349022e-05,1.2711266722561058e-05
1219040000,0.7071153814980509,-0.7070981798564265,-2.542207106442313e-05,2.542268950945418e-05
1219048000,0.7071153817519436,-0.707098180110313,-1.6948047378310508e-05,1.6948459674997926e-05
1219056000,0.7071153817519436,-0.707098180110313,-1.6948047378310508e-05,1.6948459674997926e-05
1219064000,0.7071068962689805,-0.7071066651900932,-2.542237613486685e-05,2.542238444277098e-05
1219072000,0.7071068964086198,-0.7071066653297323,-2.1185315214883598e-05,2.1185322138137618e-05
1219080000,0.707128109150735,-0.7070854516650102,-2.5421613451893605e-05,2.542314710261484e-05
1219088000,0.7071153817519436,-0.707098180110313,-1.6948047378310508e-05,1.6948459674997926e-05
1219096000,0.7071153813330205,-0.7070981796914002,-2.965908467393177e-05,2.9659806193177607e-05
1219104000,0.7071196244171591,-0.7070939374941544,-1.2710957498233157e-05,1.2711419254966255e-05
1219112000,0.7071281092903784,-0.7070854518046452,-2.118467964568615e-05,2.1185957688060573e-05
1219120000,0.7071238666252966,-0.7070896944209376,-2.542176599031864e-05,2.542299457247651e-05
1219128000,0.707128109150735,-0.7070854516650102,-2.5421613451893605e-05,2.542314710261484e-05
1219136000,0.7071153811426011,-0.7070981795009854,-3.389609474688459e-05,3.3896919340259175e-05
1219144000,0.7071238667649393,-0.7070896945605735,-2.1184806761050962e-05,2.1185830579601358e-05
1219152000,0.707128109150735,-0.7070854516650102,-2.5421613451893605e-05,2.542314710261484e-05
1219160000,0.7071111390358839,-0.707102422675626,-2.118518810256943e-05,2.1185449249647572e-05
1219168000,0.707119624074402,-0.7070939371514097,-2.542191852782848e-05,2.542284204142296e-05
1219176000,0.7071068965228702,-0.7071066654439827,-1.6948250758606345e-05,1.6948256297209104e-05
1219184000,0.7071153813330205,-0.7070981796914002,-2.965908467393177e-05,2.9659806193177607e-05
1219192000,0.7071111391501349,-0.7071024227898757,-1.6948149068763495e-05,1.6948357986408588e-05
1219200000,0.707123866968056,-0.7070896947636803,-1.2710881229488832e-05,1.2711495520482439e-05
1219208000,0.7071196243282961,-0.7070939374052947,-1.6947945687247396e-05,1.6948561362977127e-05
1219216000,0.7071153816376918,-0.707098179996064,-2.1185060989492602e-05,2.1185576360394843e-05
1219224000,0.7071068961039522,-0.7071066650250649,-2.9659440589470627e-05,2.9659450282026023e-05
1219232000,0.707123866968056,-0.7070896947636803,-1.2710881229488832e-05,1.2711495520482439e-05
1219240000,0.7071153816376918,-0.707098179996064,-2.1185060989492602e-05,2.1185576360394843e-05
1219248000,0.7071238666252966,-0.7070896944209376,-2.542176599031864e-05,2.542299457247651e-05
1219256000,0.7071238668791924,-0.707089694674821,-1.6947843995574156e-05,1.6948663050346173e-05
1219264000,0.7071111390358839,-0.707102422675626,-2.118518810256943e-05,2.1185449249647572e-05
1219272000,0.7071281089857017,-0.7070854514999869,-2.9658550792615547e-05,2.966034005189682e-05
1219280000,0.7071196242140437,-0.7070939372910463,-2.1184933875653108e-05,2.1185703470379443e-05
1219288000,0.707115381840806,-0.7070981801991733,-1.2711033766519888e-05,1.2711342988992459e-05
1219296000,0.707119624074402,-0.7070939371514097,-2.542191852782848e-05,2.542284204142296e-05
1219304000,0.7071068964086198,-0.7071066653297323,-2.1185315214883598e-05,2.1185322138137618e-05
1219312000,0.7070899256450067,-0.7071236356915979,-2.1185823656513495e-05,2.118481368447114e-05
1219320000,0.707060225942906,-0.707153332959041,-1.694936930660786e-05,1.6947137675746548e-05
1219328000,0.7070093091591259,-0.7072042395511972,-1.271294032496196e-05,1.2709436190932023e-05
1219336000,0.7069078180716424,-0.7073056881052501,-1.2714763998155075e-05,1.2707611753143711e-05
