TIME,QUATERNION_0,QUATERNION_1,QUATERNION_2,QUATERNION_3
1218888000,0.7071156149040032,-0.7070979467240011,-2.1185054000529794e-05,2.1185583349185337e-05
1218896000,0.7071325573632206,-0.7070810039686614,-8.473817845192007e-06,8.474435672671946e-06
1218904000,0.7070858592587286,-0.7071277015813697,-2.5423132449405915e-05,2.542162810597811e-05
1218912000,0.7071409524509463,-0.7070726080422152,-1.2710574072859691e-05,1.2711802654846546e-05
1218920000,0.707128196985962,-0.707085364332268,-1.6947740203975166e-05,1.6948766836293796e-05
1218928000,0.7071241276785575,-0.7070894330248995,-2.9658717796841977e-05,2.966017305680464e-05
1218936000,0.707136709659804,-0.707076850532466,-2.5421304218170477e-05,2.5423456313922368e-05
1218944000,0.707145194366059,-0.7070683646760214,-2.9657834089372126e-05,2.9661056694588405e-05
1218952000,0.7071494086193093,-0.7070641495588748,-3.389446345695138e-05,3.3898550512008646e-05
1218960000,0.7071241001427043,-0.707089461399959,-1.6947838404337277e-05,1.6948668641310998e-05
1218968000,0.707128314800994,-0.7070852466878076,-1.271080126938683e-05,1.2711575476217363e-05
1218976000,0.7071326132086386,-0.7070809479922178,-1.2710723994594833e-05,1.2711652745833158e-05
1218984000,0.7071409522478247,-0.7070726078391132,-2.1184294833221858e-05,2.118634247032205e-05
1218992000,0.7071324668305141,-0.7070810929845639,-3.389527567225493e-05,3.389773837517273e-05
1219000000,0.7071325851653281,-0.707080975859847,-1.6947635019093352e-05,1.6948872014151545e-05
1219008000,0.7071155869488853,-0.7070979746798163,-2.118505483810182e-05,2.1185582511634206e-05
1219016000,0.7071283145978761,-0.7070852464847021,-2.1184673494184653e-05,2.118596383918921e-05
1219024000,0.707132556791948,-0.7070810033974305,-2.965836421788781e-05,2.9660526614195892e-05
1219032000,0.7071240722767856,-0.7070894894449689,-1.2710877538610888e-05,1.271149921118094e-05
1219040000,0.7071324392315209,-0.707081121296478,-2.5421457763561072e-05,2.5423302780602125e-05
1219048000,0.7071198855481569,-0.7070936761758481,-1.6947939425982462e-05,1.6948567624012295e-05
1219056000,0.7071070171145618,-0.7071065448522311,-1.6948247868208978e-05,1.6948259187605038e-05
1219064000,0.707115614764362,-0.7070979465843638,-2.5422062677668467e-05,2.5422697896002058e-05
1219072000,0.7071113723035949,-0.7071021894049626,-2.1185181113648565e-05,2.118545623847999e-05
1219080000,0.7071368553388326,-0.7070767048410747,-2.542129898017523e-05,2.5423461551473135e-05
1219088000,0.7071155302973093,-0.7070980315613024,-1.6948043817820975e-05,1.6948463235400103e-05
1219096000,0.707128342247814,-0.7070852182237254,-2.9658541007891734e-05,2.966034983602714e-05
1219104000,0.7071367997730409,-0.7070767610971199,-1.271064872956594e-05,1.2711728004917362e-05
1219112000,0.7071410979259791,-0.7070724621468478,-2.1184290468199267e-05,2.1186346834921863e-05
1219120000,0.7071368273845544,-0.7070767327977298,-2.5421299985291774e-05,2.5423460546442064e-05
1219128000,0.7071452843004903,-0.7070682750618812,-2.5420995907063435e-05,2.5423764595192343e-05
1219136000,0.7071028577236386,-0.7071107030028024,-3.38966950847393e-05,3.389631900637624e-05
1219144000,0.7071283425524907,-0.7070852185283836,-2.1184672656597553e-05,2.118596467672526e-05
1219152000,0.7071663503576028,-0.7070472060826728,-2.5420238420901048e-05,2.5424521976297555e-05
