TIME,QUATERNION_0,QUATERNION_1,QUATERNION_2,QUATERNION_3
1635952000,0.7070986151751716,-0.7071149440315906,-4.6607650014969424e-05,4.660774785927325e-05
1635960000,0.7070986431309642,-0.7071149160764431,-4.660745162828822e-05,4.660793917492913e-05
1635968000,0.7070944011523158,-0.7071191593791682,-3.389621033272371e-05,3.389680374904622e-05
1635976000,0.7070816724358787,-0.7071318865068517,-4.23706373072962e-05,4.2370637307296186e-05
1635984000,0.7070985263138562,-0.7071150347188266,-2.9659297053377646e-05,2.9659593814078287e-05
1635992000,0.7070858027748742,-0.7071277569194078,-3.813344647691724e-05,3.8133697870976e-05
1636000000,0.7070859146559224,-0.7071276434455223,-5.0844514014575895e-05,5.0845014101779455e-05
1636008000,0.7071071278497252,-0.7071064302324632,-5.508182777313024e-05,5.508182359292739e-05
1636016000,0.7071028867217414,-0.7071106743858524,-2.965937543845009e-05,2.9659515432147967e-05
1636024000,0.7070773171908736,-0.7071362418981357,-3.81330389968057e-05,3.813409824737795e-05
1636032000,0.7071071293730631,-0.7071064317558011,-2.9659439810109784e-05,2.9659443990312643e-05
1636040000,0.7071154682685155,-0.707098091458927,-4.2370737919070645e-05,4.237052967147475e-05
1636048000,0.7071027683439233,-0.7071107914675173,-4.237048957141173e-05,4.237077802416691e-05
1636056000,0.7071112261242329,-0.707102334596017,-3.38965070454094e-05,3.38965070454094e-05
1636064000,0.7071069548184479,-0.7071066044825394,-4.660769789060103e-05,4.6607699989852326e-05
1636072000,0.7070773177621392,-0.707136242469373,-2.5421321016327072e-05,2.542343951717663e-05
1636080000,0.7071027683439218,-0.7071107914675189,-4.237053764685086e-05,4.237072994872779e-05
1636088000,0.7070986442099918,-0.7071149171554767,-2.5422282777816183e-05,2.542247779645629e-05
1636096000,0.7070942813766894,-0.707119275063032,-6.355571715409038e-05,6.355616644871906e-05
1636104000,0.7070857977224464,-0.7071277619715357,-3.813369790124175e-05,3.81334464466353e-05
1636112000,0.7071113713515104,-0.707102188452875,-4.237068882253965e-05,4.237057877261625e-05
1636120000,0.7071028575601476,-0.7071107011351877,-5.0844608938681e-05,5.084489093610693e-05
1636128000,0.7071112545746071,-0.7071023071354595,-2.1185399097168644e-05,2.1185238255005116e-05
1636136000,0.7071028865313236,-0.7071106741954358,-3.389650704556543e-05,3.389650704556543e-05
1636144000,0.7070986701346618,-0.7071148871692148,-5.931889081541554e-05,5.931889081541555e-05
1636152000,0.7070858872581877,-0.7071276719587208,-4.2370383401350425e-05,4.23708841586032e-05
1636160000,0.7070985264788885,-0.7071150348838511,-2.5422083526427858e-05,2.5422677047746502e-05
1636168000,0.7071154964648334,-0.7070980637443108,-3.8133519958396565e-05,3.813362441726269e-05
1636176000,0.7070816998337878,-0.7071318579938128,-5.084415940612288e-05,5.0845361619473764e-05
1636184000,0.7070986428389895,-0.7071149157844713,-5.084456552277152e-05,5.084495556005172e-05
1636192000,0.7070900396765492,-0.7071235186442585,-5.0844359311048576e-05,5.0845161750012315e-05
1636200000,0.7071027728376703,-0.7071107858567129,-5.0844812094406976e-05,5.084471606458382e-05
1636208000,0.7070901577010382,-0.7071234012092698,-4.660779852673027e-05,4.6607599327972155e-05
1636216000,0.7071027680773365,-0.7071107912009357,-4.6607722977197636e-05,4.6607674901758485e-05
1636224000,0.7070901577010407,-0.7071234012092672,-4.660740012904784e-05,4.660799772565457e-05
1636232000,0.707115496223638,-0.7070980635031163,-4.2370738254074635e-05,4.237052933642953e-05
1636240000,0.707106982773907,-0.7071065765270653,-4.660770259164186e-05,4.660769528881051e-05
