,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,0.12389089068663309,-9.473505317277265,-0.1531273222042199,-0.0009334289574355242,-0.00010137968845571494,-0.0009658689994152916
1,0.13721208514531108,-9.487020167364054,-0.1545908665127675,-0.00030460571775006273,5.434390506115021e-06,-0.001063844613130102
2,0.18345897475852196,-9.451688588461296,-0.15193457680311354,0.000530476239954777,4.763035099499426e-06,-0.0010538151836325086
3,0.20650503641736923,-9.415987898802328,-0.15386354579015143,0.0007324445007685191,3.031021274422309e-06,-0.0007307203561829347
4,0.16033886394015218,-9.432962220704452,-0.17746629453986318,-0.00010887428945845388,-0.00011190827607253412,0.00021761110629011746
5,0.13635225566435155,-9.491498686578684,-0.21692888580182743,-0.0009549495496056585,-0.0009815610128357456,0.0019086933101890465
6,0.19331014830450194,-9.45137817032253,-0.20825577027477093,-0.001047267661418419,0.0004373527049789314,0.0006135757535412855
7,0.2054978153861659,-9.444892480628567,-0.19480601937106906,9.642073886118605e-06,0.0010767753893371592,-3.6064287953697242e-06
8,0.18363140463013314,-9.464735865358213,-0.1837429229637381,0.0007225670923642828,0.0007459612272593368,0.0003296833328660197
9,0.15634622045084043,-9.480371254012201,-0.1805127761577076,-0.00022768646447967082,-5.006459772919311e-06,0.0010574517233489947
10,0.10739395866348904,-9.482354169924522,-0.21464098468376205,-0.00189863449440367,-3.6631185790245914e-06,0.0010373834470490686
11,0.10036910081797525,-9.457832275458461,-0.16149256566547826,-0.0006139218445844149,0.0007601234609235187,0.00030076267896131213
12,0.11038096617759507,-9.45691653822431,-0.14310420609085006,0.0005257047454135892,0.0010737272145955987,0.0005405578875165082
13,0.13436931969443724,-9.475069932022542,-0.16459104702309832,0.00071698713811005,0.0010726154718713504,0.0007385616014641237
14,0.16817993275869952,-9.491066232781748,-0.20036356905929023,-0.00011332167318920571,0.001193845924820669,-5.487585903723142e-06
15,0.18971892794513273,-9.458598012136452,-0.19348689532907082,-0.0009484843374151253,0.002057346851872931,-1.8500619536292547e-05
16,0.21342755662939755,-9.454903782523989,-0.1962026843411227,-0.0017841989818453874,0.001391175245431557,-2.6232498681109562e-05
