,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
0,0.1732773130834058,-9.363625338732989,-0.28176232081406755,-0.0005267055453329874,5.974200656023872e-06,0.0005295932453815582
1,0.2336672498813695,-9.375414772867586,-0.21872212143876654,-0.0007285927040483126,7.042145587923168e-06,-0.0003252714930875012
2,0.25391213663700285,-9.368772314011052,-0.24719538601350383,0.00011411850204094853,0.0001049326478389141,-0.0011735794704474322
3,0.2144601724912013,-9.366855341404396,-0.18517724268134572,0.000964146583603327,0.0009466786437913203,-0.002018943642842184
4,0.14507049128044744,-9.395682225408724,-0.26897607201296425,0.0017905943449671056,0.0002980822253277133,-0.0013739266939265696
5,0.1679303569785089,-9.393993242225518,-0.3199234123712975,0.0010461102500924375,-1.125800556971156e-05,-0.0005258621715555427
6,0.25081569051330466,-9.383091424873141,-0.2800244863323761,-0.00031398562186207813,0.00032437031402854133,0.00032137772704274634
7,0.3143125641408961,-9.394657780655939,-0.16910663973701628,-0.0007227483680614052,0.0010726434585755294,0.001067832553496454
8,0.21568265377638085,-9.429300097906289,-0.2409488364518892,0.0017865847666304593,0.0010471127012380615,0.0010825767172138348
9,0.21201191670283195,-9.365644305674147,-0.1925501845757624,0.0006292934666781868,0.00031032371903930725,-0.00042553552863157997
10,0.25181995573496274,-9.335243858996094,-0.1877186038332659,0.0005298448643149839,0.0005287716684275665,9.968028695239066e-06
11,0.2692234855303218,-9.364967146407675,-0.21182787341327713,0.001042362550523855,0.0004117216269258953,0.0010750914094716398
12,0.22322342721585053,-9.433456614907398,-0.21274507142817475,0.0010295331811000408,-0.0009646204226251627,0.000959254366172374
13,0.19820510848924455,-9.404264982144788,-0.1333273187077816,0.0010433734626798185,-0.00011436585880221513,0.00010977855618316257
14,0.2576715004693883,-9.371161132632338,-0.10533006305230812,0.00031316085429628,-0.0007524295790533658,-0.001501537711190174
15,0.2654073216529552,-9.393224883141727,-0.1913734020962926,-0.0005168054475401415,-0.0005264305397710352,-0.0021404569477695735
16,0.2572422361851615,-9.408453276980861,-0.2677946985821803,-0.0007191136485494848,5.597064935357184e-06,-0.0014927243688201755
17,0.2758806926910251,-9.365493172642175,-0.23113681997240929,-0.000107528361075324,1.0940279134532757e-06,-6.318076057889951e-07
18,0.2349853640032993,-9.371366893053299,-0.239598781917596,-0.0009437110232926923,9.601617576897015e-06,-5.544991072314099e-06
