TIME,QUATERNION_0,QUATERNION_1,QUATERNION_2,QUATERNION_3
1489856000,0.707102799708528,-0.7071107625405938,-8.474174478613739e-06,8.474079050242616e-06
1489864000,0.7071112289238527,-0.7071023330150398,-1.6948146916999827e-05,1.6948360138145455e-05
1489872000,0.7071280815388724,-0.7070854799640602,-1.2710805462838895e-05,1.2711571283019323e-05
1489880000,0.7071070142525845,-0.7071065477142102,-1.6948247936806175e-05,1.6948259119007874e-05
1489888000,0.707111256968005,-0.7071023051482576,-1.2711107917986497e-05,1.2711268838897149e-05
1489896000,0.7071112566252518,-0.7071023048055087,-2.5422219367376947e-05,2.5422541209242954e-05
1489904000,0.7071070142525845,-0.7071065477142102,-1.6948247936806175e-05,1.6948259119007874e-05
1489912000,0.7071154716139854,-0.7070980904237987,-1.2711032152687682e-05,1.2711344602785207e-05
1489920000,0.7071112289238527,-0.7071023330150398,-1.6948146916999827e-05,1.6948360138145455e-05
1489928000,0.7071280811961109,-0.7070854796213195,-2.5421614456997713e-05,2.542314609757133e-05
1489936000,0.7071197420558915,-0.707093819673403,-1.694794286539643e-05,1.6948564184725106e-05
1489944000,0.7071070141383342,-0.7071065475999598,-2.1185311687633095e-05,2.1185325665386376e-05
1489952000,0.7071154716139854,-0.7070980904237987,-1.2711032152687682e-05,1.2711344602785207e-05
1489960000,0.7071112847201809,-0.707102276989503,-2.1185183737730872e-05,2.1185453614431426e-05
1489968000,0.7071281094046322,-0.7070854519188922,-1.694774230329079e-05,1.6948764737105073e-05
1489976000,0.7071196242140437,-0.7070939372910463,-2.1184933875653108e-05,2.1185703470379443e-05
1489984000,0.7071112570314777,-0.7071023052117296,-8.47407312408173e-06,8.474180404703751e-06
1489992000,0.7071027713466823,-0.7071107900896767,-2.5422524436041047e-05,2.542223614078013e-05
1490000000,0.7071112847201809,-0.707102276989503,-2.1185183737730872e-05,2.1185453614431426e-05
1490008000,0.7071070142525845,-0.7071065477142102,-1.6948247936806175e-05,1.6948259119007874e-05
1490016000,0.7071238389244008,-0.7070897226309626,-1.6947844665639535e-05,1.694866238031315e-05
1490024000,0.7071026586685689,-0.7071109027664942,-2.5422528487074054e-05,2.5422232089700538e-05
1490032000,0.7071070419541517,-0.7071065195048443,-2.5422370897092442e-05,2.5422389680542596e-05
1490040000,0.7071239565370412,-0.7070896047841216,-2.1184804071297733e-05,2.118583326922425e-05
1490048000,0.7071238107157123,-0.7070897503332196,-2.542176800051474e-05,2.5422992562377397e-05
1490056000,0.7071323514856823,-0.7070812087186056,-2.9658372830041386e-05,2.9660518002667694e-05
